Richland,Illinois,6616.929
Honolulu,Hawaii,16435.991
Lake,Indiana,22884.563
Delta,Michigan,4369.28
Imperial,California,10357.529
Berks,Pennsylvania,22860.77
Bibb,Georgia,17623.937
Hawaii,Hawaii,4754.427
Cheyenne,Nebraska,2725.338
West Baton Rouge,Louisiana,12701.806
Colfax,New Mexico,2086.543
Ontario,New York,9864.543
Crawford,Kansas,4801.009
La Plata,Colorado,6721.711
LaPorte,Indiana,14794.051
Butte,California,14073.831
Kenai Peninsula,Alaska,2781.716
Cochise,Arizona,6187.934
Tulare,California,15819.484
Henry,Tennessee,6542.042
